id,source,location,stars,text_raw,text_clean,aspects,aspects_labels,keyword_matched,polarity_auto,polarity_manual,needs_review,notes,date
e1182c54ef,facebook,CTP Iași Facebook,,cel mai slab din Romania,cel mai slab din romania,OTHER,Nedetectat,,NEG,,YES,,2024-03-12T07:46:17.000Z
3e7ce95b4f,facebook,CTP Iași Facebook,,"bilet scump,timpul de asteptare este mare ,conditii mizere","bilet scump,timpul de asteptare este mare ,conditii mizere",bilet,Validare bilet / E-ticketing,bilet,NEU,,YES,,2024-01-09T14:50:13.000Z
f7b3387167,facebook,CTP Iași Facebook,,sunteți niște nesimțiți de la cel care spala podeaua până la burduhosul din biroul ctp.dupa mine v-as trage in țeapă pe toți.sa aveți un an frumos așa cum stam noi prin stații iarna.,sunteți niște nesimțiți de la cel care spala podeaua până la burduhosul din biroul ctp.dupa mine v-as trage in țeapă pe toți.sa aveți un an frumos așa cum stam noi prin stații iarna.,OTHER,Nedetectat,,NEU,,YES,,2024-01-08T18:19:30.000Z
d9cc772cf4,facebook,CTP Iași Facebook,,"Tarife scumpe.  
Călătorii stau comprimati la orele de vârf.  Efectiv nu este aer .
Vara  nu funcționează aerul condiționat sau nu au voie sa îl folosească. 
Majoritatea șoferilor sunt nesimțiți.",tarife scumpe. călătorii stau comprimati la orele de vârf. efectiv nu este aer . vara nu funcționează aerul condiționat sau nu au voie sa îl folosească. majoritatea șoferilor sunt nesimțiți.,sofer,Comportament șofer / personal,șofer,NEG,,NO,,2023-10-05T13:21:19.000Z
d9cc772cf4,facebook,CTP Iași Facebook,,"Tarife scumpe.  
Călătorii stau comprimati la orele de vârf.  Efectiv nu este aer .
Vara  nu funcționează aerul condiționat sau nu au voie sa îl folosească. 
Majoritatea șoferilor sunt nesimțiți.",tarife scumpe. călătorii stau comprimati la orele de vârf. efectiv nu este aer . vara nu funcționează aerul condiționat sau nu au voie sa îl folosească. majoritatea șoferilor sunt nesimțiți.,aer_conditionat,Aer condiționat / Căldură,aer,NEG,,NO,,2023-10-05T13:21:19.000Z
ee95bb45a3,facebook,CTP Iași Facebook,,"NU RECOMAND CTP DIN SIMPLUL FAPT CA SUNT NISTE MINCINOSI, AROGANTI SI NEPASATORI! 

AUTOBUZE SI TRAMVAIE NOI SUNT DOAR PE TRASEE SCURTE SI CENTRALE!

NU RESPECTA ORARUL!

NU SUNT DOTATE AUTOBUZELE DE PE CELE MAI LUNGI TRASEE CU AC, EVENTUAL BONUS CALATORIM CU CONSERVELE GALBENE CARE NICI MACAR NU AU GEAMURI CARE POT FI DESCHISE, IAR DACA AU SUNT PRINSE IN SURUBURI!

TONOMATE DE BILETE STRICATE SAU FARA HARTIE!

SA CONTINUI?","nu recomand ctp din simplul fapt ca sunt niste mincinosi, aroganti si nepasatori! autobuze si tramvaie noi sunt doar pe trasee scurte si centrale! nu respecta orarul! nu sunt dotate autobuzele de pe cele mai lungi trasee cu ac, eventual bonus calatorim cu conservele galbene care nici macar nu au geamuri care pot fi deschise, iar daca au sunt prinse in suruburi! tonomate de bilete stricate sau fara hartie! sa continui?",punctualitate,Punctualitate / Întârzieri,orar,NEG,,NO,,2023-09-01T08:16:43.000Z
ee95bb45a3,facebook,CTP Iași Facebook,,"NU RECOMAND CTP DIN SIMPLUL FAPT CA SUNT NISTE MINCINOSI, AROGANTI SI NEPASATORI! 

AUTOBUZE SI TRAMVAIE NOI SUNT DOAR PE TRASEE SCURTE SI CENTRALE!

NU RESPECTA ORARUL!

NU SUNT DOTATE AUTOBUZELE DE PE CELE MAI LUNGI TRASEE CU AC, EVENTUAL BONUS CALATORIM CU CONSERVELE GALBENE CARE NICI MACAR NU AU GEAMURI CARE POT FI DESCHISE, IAR DACA AU SUNT PRINSE IN SURUBURI!

TONOMATE DE BILETE STRICATE SAU FARA HARTIE!

SA CONTINUI?","nu recomand ctp din simplul fapt ca sunt niste mincinosi, aroganti si nepasatori! autobuze si tramvaie noi sunt doar pe trasee scurte si centrale! nu respecta orarul! nu sunt dotate autobuzele de pe cele mai lungi trasee cu ac, eventual bonus calatorim cu conservele galbene care nici macar nu au geamuri care pot fi deschise, iar daca au sunt prinse in suruburi! tonomate de bilete stricate sau fara hartie! sa continui?",bilet,Validare bilet / E-ticketing,bilet,NEG,,NO,,2023-09-01T08:16:43.000Z
ee95bb45a3,facebook,CTP Iași Facebook,,"NU RECOMAND CTP DIN SIMPLUL FAPT CA SUNT NISTE MINCINOSI, AROGANTI SI NEPASATORI! 

AUTOBUZE SI TRAMVAIE NOI SUNT DOAR PE TRASEE SCURTE SI CENTRALE!

NU RESPECTA ORARUL!

NU SUNT DOTATE AUTOBUZELE DE PE CELE MAI LUNGI TRASEE CU AC, EVENTUAL BONUS CALATORIM CU CONSERVELE GALBENE CARE NICI MACAR NU AU GEAMURI CARE POT FI DESCHISE, IAR DACA AU SUNT PRINSE IN SURUBURI!

TONOMATE DE BILETE STRICATE SAU FARA HARTIE!

SA CONTINUI?","nu recomand ctp din simplul fapt ca sunt niste mincinosi, aroganti si nepasatori! autobuze si tramvaie noi sunt doar pe trasee scurte si centrale! nu respecta orarul! nu sunt dotate autobuzele de pe cele mai lungi trasee cu ac, eventual bonus calatorim cu conservele galbene care nici macar nu au geamuri care pot fi deschise, iar daca au sunt prinse in suruburi! tonomate de bilete stricate sau fara hartie! sa continui?",informatii_statie,Informații stație / Panouri,orar,NEG,,NO,,2023-09-01T08:16:43.000Z
ee95bb45a3,facebook,CTP Iași Facebook,,"NU RECOMAND CTP DIN SIMPLUL FAPT CA SUNT NISTE MINCINOSI, AROGANTI SI NEPASATORI! 

AUTOBUZE SI TRAMVAIE NOI SUNT DOAR PE TRASEE SCURTE SI CENTRALE!

NU RESPECTA ORARUL!

NU SUNT DOTATE AUTOBUZELE DE PE CELE MAI LUNGI TRASEE CU AC, EVENTUAL BONUS CALATORIM CU CONSERVELE GALBENE CARE NICI MACAR NU AU GEAMURI CARE POT FI DESCHISE, IAR DACA AU SUNT PRINSE IN SURUBURI!

TONOMATE DE BILETE STRICATE SAU FARA HARTIE!

SA CONTINUI?","nu recomand ctp din simplul fapt ca sunt niste mincinosi, aroganti si nepasatori! autobuze si tramvaie noi sunt doar pe trasee scurte si centrale! nu respecta orarul! nu sunt dotate autobuzele de pe cele mai lungi trasee cu ac, eventual bonus calatorim cu conservele galbene care nici macar nu au geamuri care pot fi deschise, iar daca au sunt prinse in suruburi! tonomate de bilete stricate sau fara hartie! sa continui?",frecventa,Frecvența curselor,rar,NEG,,NO,,2023-09-01T08:16:43.000Z
27161df6f8,facebook,CTP Iași Facebook,,"După ce că nu am fost lăsată să îmi achiziționez bilet și mi s-a scris amenda în nici 2 minute de la urcarea în tramvai, după 2 zile printr-un apel telefonic mi se comunică faptul că, defapt camerele din tramvai nici nu funcționau măcar și că ""am încercat să scanez codul QR în momentul în care am văzut că vine controlorul"", când în realitate defapt, mă chinuiam să îmi deschid aplicația și după ce am constatat că aceasta nici măcar nu se deschide (atenție, că nu se deschide, nu că nu mergea să scanez),am decis să-mi achiziționez biletul cu cardul. 
Ce să zic, foarte frumos a procedat domnul, mie mi-a spus un lucru și celor de la conducere altul, și bineînțeles că, camerele fiind nefuncționale, doar n-o să creadă un călător. 
Foarte frumos din partea dvs, ați dat dovadă de foarte mult profesionalism în acest caz. 
Personal, în momentul în care fac ceva și sunt acuzată, îmi asum acel lucru, dar în momentul în care sunt acuzată pe nedrept, nu-mi pot asuma ceea ce n-am făcut. Nu e vorba de suma de bani plătită,  ci de cum stau lucrurile și cum se procedează, de faptul ca acuzați oamenii pe nedrept. Este inadmisibil acest lucru!","după ce că nu am fost lăsată să îmi achiziționez bilet și mi s-a scris amenda în nici 2 minute de la urcarea în tramvai, după 2 zile printr-un apel telefonic mi se comunică faptul că, defapt camerele din tramvai nici nu funcționau măcar și că ""am încercat să scanez codul qr în momentul în care am văzut că vine controlorul"", când în realitate defapt, mă chinuiam să îmi deschid aplicația și după ce am constatat că aceasta nici măcar nu se deschide atenție, că nu se deschide, nu că nu mergea să scanez ,am decis să-mi achiziționez biletul cu cardul. ce să zic, foarte frumos a procedat domnul, mie mi-a spus un lucru și celor de la conducere altul, și bineînțeles că, camerele fiind nefuncționale, doar n-o să creadă un călător. foarte frumos din partea dvs, ați dat dovadă de foarte mult profesionalism în acest caz. personal, în momentul în care fac ceva și sunt acuzată, îmi asum acel lucru, dar în momentul în care sunt acuzată pe nedrept, nu-mi pot asuma ceea ce n-am făcut. nu e vorba de suma de bani plătită, ci de cum stau lucrurile și cum se procedează, de faptul ca acuzați oamenii pe nedrept. este inadmisibil acest lucru!",sofer,Comportament șofer / personal,controlor,NEG,,NO,,2023-03-13T09:20:20.000Z
27161df6f8,facebook,CTP Iași Facebook,,"După ce că nu am fost lăsată să îmi achiziționez bilet și mi s-a scris amenda în nici 2 minute de la urcarea în tramvai, după 2 zile printr-un apel telefonic mi se comunică faptul că, defapt camerele din tramvai nici nu funcționau măcar și că ""am încercat să scanez codul QR în momentul în care am văzut că vine controlorul"", când în realitate defapt, mă chinuiam să îmi deschid aplicația și după ce am constatat că aceasta nici măcar nu se deschide (atenție, că nu se deschide, nu că nu mergea să scanez),am decis să-mi achiziționez biletul cu cardul. 
Ce să zic, foarte frumos a procedat domnul, mie mi-a spus un lucru și celor de la conducere altul, și bineînțeles că, camerele fiind nefuncționale, doar n-o să creadă un călător. 
Foarte frumos din partea dvs, ați dat dovadă de foarte mult profesionalism în acest caz. 
Personal, în momentul în care fac ceva și sunt acuzată, îmi asum acel lucru, dar în momentul în care sunt acuzată pe nedrept, nu-mi pot asuma ceea ce n-am făcut. Nu e vorba de suma de bani plătită,  ci de cum stau lucrurile și cum se procedează, de faptul ca acuzați oamenii pe nedrept. Este inadmisibil acest lucru!","după ce că nu am fost lăsată să îmi achiziționez bilet și mi s-a scris amenda în nici 2 minute de la urcarea în tramvai, după 2 zile printr-un apel telefonic mi se comunică faptul că, defapt camerele din tramvai nici nu funcționau măcar și că ""am încercat să scanez codul qr în momentul în care am văzut că vine controlorul"", când în realitate defapt, mă chinuiam să îmi deschid aplicația și după ce am constatat că aceasta nici măcar nu se deschide atenție, că nu se deschide, nu că nu mergea să scanez ,am decis să-mi achiziționez biletul cu cardul. ce să zic, foarte frumos a procedat domnul, mie mi-a spus un lucru și celor de la conducere altul, și bineînțeles că, camerele fiind nefuncționale, doar n-o să creadă un călător. foarte frumos din partea dvs, ați dat dovadă de foarte mult profesionalism în acest caz. personal, în momentul în care fac ceva și sunt acuzată, îmi asum acel lucru, dar în momentul în care sunt acuzată pe nedrept, nu-mi pot asuma ceea ce n-am făcut. nu e vorba de suma de bani plătită, ci de cum stau lucrurile și cum se procedează, de faptul ca acuzați oamenii pe nedrept. este inadmisibil acest lucru!",bilet,Validare bilet / E-ticketing,card,NEG,,NO,,2023-03-13T09:20:20.000Z
7c456c455f,facebook,CTP Iași Facebook,,dar am o nelămurire  cu pensionar din Iași nu mai pot circula cu autobuz 29 pina la blocuri Tomesti?,dar am o nelămurire cu pensionar din iași nu mai pot circula cu autobuz 29 pina la blocuri tomesti?,OTHER,Nedetectat,,NEG,,YES,,2023-01-27T06:05:48.000Z
eb7bea8531,facebook,CTP Iași Facebook,,"compania de transport in comun incurajeaza oamenii sa sufoce orasul de vechituri de masini personale, in loc sa propuna un transport in comun eficient si punctual! adica autobuz la 10min (15 max). in momentul de fata este o bataie de joc odioasa pe banii consumatorului. statii pline de oameni la orice ora care asteapta autobuze care vin la 30-45 minute. noaptea,tabelele nu sunt sincronizare si arata gresit ca vin autobuzele, cand de fapt ele trec goale si se retrag in depou, mai devreme decat orele stabilite pe site ( dupa cum e cheful soferului, daca a fost lunga cafeluta bauta juma de ora in capat) etc..","compania de transport in comun incurajeaza oamenii sa sufoce orasul de vechituri de masini personale, in loc sa propuna un transport in comun eficient si punctual! adica autobuz la 10min 15 max . in momentul de fata este o bataie de joc odioasa pe banii consumatorului. statii pline de oameni la orice ora care asteapta autobuze care vin la 30-45 minute. noaptea,tabelele nu sunt sincronizare si arata gresit ca vin autobuzele, cand de fapt ele trec goale si se retrag in depou, mai devreme decat orele stabilite pe site dupa cum e cheful soferului, daca a fost lunga cafeluta bauta juma de ora in capat etc..",aglomeratie,Aglomerație,plin,NEG,,NO,,2022-12-20T18:53:35.000Z
eb7bea8531,facebook,CTP Iași Facebook,,"compania de transport in comun incurajeaza oamenii sa sufoce orasul de vechituri de masini personale, in loc sa propuna un transport in comun eficient si punctual! adica autobuz la 10min (15 max). in momentul de fata este o bataie de joc odioasa pe banii consumatorului. statii pline de oameni la orice ora care asteapta autobuze care vin la 30-45 minute. noaptea,tabelele nu sunt sincronizare si arata gresit ca vin autobuzele, cand de fapt ele trec goale si se retrag in depou, mai devreme decat orele stabilite pe site ( dupa cum e cheful soferului, daca a fost lunga cafeluta bauta juma de ora in capat) etc..","compania de transport in comun incurajeaza oamenii sa sufoce orasul de vechituri de masini personale, in loc sa propuna un transport in comun eficient si punctual! adica autobuz la 10min 15 max . in momentul de fata este o bataie de joc odioasa pe banii consumatorului. statii pline de oameni la orice ora care asteapta autobuze care vin la 30-45 minute. noaptea,tabelele nu sunt sincronizare si arata gresit ca vin autobuzele, cand de fapt ele trec goale si se retrag in depou, mai devreme decat orele stabilite pe site dupa cum e cheful soferului, daca a fost lunga cafeluta bauta juma de ora in capat etc..",sofer,Comportament șofer / personal,personal,NEG,,NO,,2022-12-20T18:53:35.000Z
eb7bea8531,facebook,CTP Iași Facebook,,"compania de transport in comun incurajeaza oamenii sa sufoce orasul de vechituri de masini personale, in loc sa propuna un transport in comun eficient si punctual! adica autobuz la 10min (15 max). in momentul de fata este o bataie de joc odioasa pe banii consumatorului. statii pline de oameni la orice ora care asteapta autobuze care vin la 30-45 minute. noaptea,tabelele nu sunt sincronizare si arata gresit ca vin autobuzele, cand de fapt ele trec goale si se retrag in depou, mai devreme decat orele stabilite pe site ( dupa cum e cheful soferului, daca a fost lunga cafeluta bauta juma de ora in capat) etc..","compania de transport in comun incurajeaza oamenii sa sufoce orasul de vechituri de masini personale, in loc sa propuna un transport in comun eficient si punctual! adica autobuz la 10min 15 max . in momentul de fata este o bataie de joc odioasa pe banii consumatorului. statii pline de oameni la orice ora care asteapta autobuze care vin la 30-45 minute. noaptea,tabelele nu sunt sincronizare si arata gresit ca vin autobuzele, cand de fapt ele trec goale si se retrag in depou, mai devreme decat orele stabilite pe site dupa cum e cheful soferului, daca a fost lunga cafeluta bauta juma de ora in capat etc..",siguranta_nocturna,Siguranță nocturnă,noaptea,NEG,,NO,,2022-12-20T18:53:35.000Z
07bc5e8839,facebook,CTP Iași Facebook,,"Cele mai proaste controloare in viata. Te vad ca  vrei sa iti iei bilet,si tot ele cu gura mare,incep sa comenteze,te tin de vorba,sa nu mai reusesti sa ti iei bilet.. De amenda pe care mi am luat o,ii urez dnei Captalan Alina un Craciun exact asa ca ea,urat si prost. Inclusiv si colegei ei.","cele mai proaste controloare in viata. te vad ca vrei sa iti iei bilet,si tot ele cu gura mare,incep sa comenteze,te tin de vorba,sa nu mai reusesti sa ti iei bilet.. de amenda pe care mi am luat o,ii urez dnei captalan alina un craciun exact asa ca ea,urat si prost. inclusiv si colegei ei.",bilet,Validare bilet / E-ticketing,bilet,NEG,,NO,,2022-12-20T17:18:19.000Z
c8f038a596,facebook,CTP Iași Facebook,,Doamna de la bilete din rond Copou e foarte recalcitranta. Are grav nevoie de calmante. Trebuie sa fie puțin mai calma. Cu tot respectul doamna aveți nevoie de un concediu . O zi minunata și plină de bucurie va doresc,doamna de la bilete din rond copou e foarte recalcitranta. are grav nevoie de calmante. trebuie sa fie puțin mai calma. cu tot respectul doamna aveți nevoie de un concediu . o zi minunata și plină de bucurie va doresc,aglomeratie,Aglomerație,plin,NEG,,NO,,2022-12-17T11:12:24.000Z
c8f038a596,facebook,CTP Iași Facebook,,Doamna de la bilete din rond Copou e foarte recalcitranta. Are grav nevoie de calmante. Trebuie sa fie puțin mai calma. Cu tot respectul doamna aveți nevoie de un concediu . O zi minunata și plină de bucurie va doresc,doamna de la bilete din rond copou e foarte recalcitranta. are grav nevoie de calmante. trebuie sa fie puțin mai calma. cu tot respectul doamna aveți nevoie de un concediu . o zi minunata și plină de bucurie va doresc,bilet,Validare bilet / E-ticketing,bilet,NEG,,NO,,2022-12-17T11:12:24.000Z
f82a5f5eca,facebook,CTP Iași Facebook,,Ce cu tramvaiele alea. La oleacă de pojghita deraiază toate?,ce cu tramvaiele alea. la oleacă de pojghita deraiază toate?,OTHER,Nedetectat,,NEU,,YES,,2022-12-06T06:53:01.000Z
2616a47209,facebook,CTP Iași Facebook,,"Jalnic... am 40 de minute de când stau in statie sa aștept un autobuz 44 ( din baza nautica ) trec foarte rar, pe aplicația lor de urmărire nu se potrivesc numerele autobuzelor . De exemplu mie îmi arată că vine un 27 și defapt era un 41.😡","jalnic... am 40 de minute de când stau in statie sa aștept un autobuz 44 din baza nautica trec foarte rar, pe aplicația lor de urmărire nu se potrivesc numerele autobuzelor . de exemplu mie îmi arată că vine un 27 și defapt era un 41.",punctualitate,Punctualitate / Întârzieri,aștept,NEG,,NO,,2022-11-24T06:54:31.000Z
2616a47209,facebook,CTP Iași Facebook,,"Jalnic... am 40 de minute de când stau in statie sa aștept un autobuz 44 ( din baza nautica ) trec foarte rar, pe aplicația lor de urmărire nu se potrivesc numerele autobuzelor . De exemplu mie îmi arată că vine un 27 și defapt era un 41.😡","jalnic... am 40 de minute de când stau in statie sa aștept un autobuz 44 din baza nautica trec foarte rar, pe aplicația lor de urmărire nu se potrivesc numerele autobuzelor . de exemplu mie îmi arată că vine un 27 și defapt era un 41.",curatenie,Curățenie vehicul,jalnic,NEG,,NO,,2022-11-24T06:54:31.000Z
2616a47209,facebook,CTP Iași Facebook,,"Jalnic... am 40 de minute de când stau in statie sa aștept un autobuz 44 ( din baza nautica ) trec foarte rar, pe aplicația lor de urmărire nu se potrivesc numerele autobuzelor . De exemplu mie îmi arată că vine un 27 și defapt era un 41.😡","jalnic... am 40 de minute de când stau in statie sa aștept un autobuz 44 din baza nautica trec foarte rar, pe aplicația lor de urmărire nu se potrivesc numerele autobuzelor . de exemplu mie îmi arată că vine un 27 și defapt era un 41.",frecventa,Frecvența curselor,rar,NEG,,NO,,2022-11-24T06:54:31.000Z
f1c05b5354,facebook,CTP Iași Facebook,,"Azi a fost o zi de coșmar- ploaie,frig și 40 de minute de așteptare ptr un 28 plin de oameni înfrigurați, nervoși, înghesuiți. 
Ați mai mărit și prețurile. Nesimțire și bătaie de joc.","azi a fost o zi de coșmar- ploaie,frig și 40 de minute de așteptare ptr un 28 plin de oameni înfrigurați, nervoși, înghesuiți. ați mai mărit și prețurile. nesimțire și bătaie de joc.",punctualitate,Punctualitate / Întârzieri,aștept,NEG,,NO,,2022-11-21T16:07:04.000Z
f1c05b5354,facebook,CTP Iași Facebook,,"Azi a fost o zi de coșmar- ploaie,frig și 40 de minute de așteptare ptr un 28 plin de oameni înfrigurați, nervoși, înghesuiți. 
Ați mai mărit și prețurile. Nesimțire și bătaie de joc.","azi a fost o zi de coșmar- ploaie,frig și 40 de minute de așteptare ptr un 28 plin de oameni înfrigurați, nervoși, înghesuiți. ați mai mărit și prețurile. nesimțire și bătaie de joc.",aglomeratie,Aglomerație,plin,NEG,,NO,,2022-11-21T16:07:04.000Z
f1c05b5354,facebook,CTP Iași Facebook,,"Azi a fost o zi de coșmar- ploaie,frig și 40 de minute de așteptare ptr un 28 plin de oameni înfrigurați, nervoși, înghesuiți. 
Ați mai mărit și prețurile. Nesimțire și bătaie de joc.","azi a fost o zi de coșmar- ploaie,frig și 40 de minute de așteptare ptr un 28 plin de oameni înfrigurați, nervoși, înghesuiți. ați mai mărit și prețurile. nesimțire și bătaie de joc.",aer_conditionat,Aer condiționat / Căldură,frig,NEG,,NO,,2022-11-21T16:07:04.000Z
e04e835f9e,facebook,CTP Iași Facebook,,De 2 zile blocaje in zona industriala....dimineata cand mergem la scoala si la servici.....tramvaie care strica.... bagati toate vechiturle...nu va pasa de noi....,de 2 zile blocaje in zona industriala....dimineata cand mergem la scoala si la servici.....tramvaie care strica.... bagati toate vechiturle...nu va pasa de noi....,OTHER,Nedetectat,,NEG,,YES,,2022-11-17T05:49:59.000Z
f7d845c4e7,facebook,CTP Iași Facebook,,Cele mai speciale și frumose mijloace de transport public în comun noile tramvaie și autobuze electrice Solaris ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️,cele mai speciale și frumose mijloace de transport public în comun noile tramvaie și autobuze electrice solaris,OTHER,Nedetectat,,NEU,,YES,,2022-10-27T13:14:26.000Z
9308bb382e,facebook,CTP Iași Facebook,,Bataie de joc la adresa calatorului.Timpi de asteptare foarte mari in statii si vin sau pleaca arhipline.Calatorii efectiv sunt calare unii pe altii.Controlorii sub ori e critica...gura mare fara sa aiba dreptate.,bataie de joc la adresa calatorului.timpi de asteptare foarte mari in statii si vin sau pleaca arhipline.calatorii efectiv sunt calare unii pe altii.controlorii sub ori e critica...gura mare fara sa aiba dreptate.,aglomeratie,Aglomerație,plin,NEG,,NO,,2022-10-19T04:50:11.000Z
9308bb382e,facebook,CTP Iași Facebook,,Bataie de joc la adresa calatorului.Timpi de asteptare foarte mari in statii si vin sau pleaca arhipline.Calatorii efectiv sunt calare unii pe altii.Controlorii sub ori e critica...gura mare fara sa aiba dreptate.,bataie de joc la adresa calatorului.timpi de asteptare foarte mari in statii si vin sau pleaca arhipline.calatorii efectiv sunt calare unii pe altii.controlorii sub ori e critica...gura mare fara sa aiba dreptate.,sofer,Comportament șofer / personal,controlor,NEG,,NO,,2022-10-19T04:50:11.000Z
23cdee4747,facebook,CTP Iași Facebook,,"Bătaie de joc, autobuze arhipline și timp de așteptare mult prea mare.","bătaie de joc, autobuze arhipline și timp de așteptare mult prea mare.",punctualitate,Punctualitate / Întârzieri,aștept,NEU,,YES,,2022-10-13T14:28:50.000Z
23cdee4747,facebook,CTP Iași Facebook,,"Bătaie de joc, autobuze arhipline și timp de așteptare mult prea mare.","bătaie de joc, autobuze arhipline și timp de așteptare mult prea mare.",aglomeratie,Aglomerație,plin,NEU,,YES,,2022-10-13T14:28:50.000Z
eddc887e42,facebook,CTP Iași Facebook,,"In capat Dacia, vatmanii stau la cafele si lumea asteapta un tramvai 11 sau 5 mai bine de 20 de minute!!!","in capat dacia, vatmanii stau la cafele si lumea asteapta un tramvai 11 sau 5 mai bine de 20 de minute!!!",punctualitate,Punctualitate / Întârzieri,20 de minute,NEU,,YES,,2022-10-12T06:21:45.000Z
e2126bf3ec,facebook,CTP Iași Facebook,,"Mijloacele de transport circula greu, panourile afișează date eronate. Stau de 25 de minute și aștept un autobuz care pe panou zice că vine in 4 min.","mijloacele de transport circula greu, panourile afișează date eronate. stau de 25 de minute și aștept un autobuz care pe panou zice că vine in 4 min.",punctualitate,Punctualitate / Întârzieri,aștept,NEG,,NO,,2022-10-07T13:56:46.000Z
e2126bf3ec,facebook,CTP Iași Facebook,,"Mijloacele de transport circula greu, panourile afișează date eronate. Stau de 25 de minute și aștept un autobuz care pe panou zice că vine in 4 min.","mijloacele de transport circula greu, panourile afișează date eronate. stau de 25 de minute și aștept un autobuz care pe panou zice că vine in 4 min.",informatii_statie,Informații stație / Panouri,panou,NEG,,NO,,2022-10-07T13:56:46.000Z
c1ca6443ab,facebook,CTP Iași Facebook,,"Buna seara. va rog să ma lămuriți ce trebuie  sa fac atunci când aparatul la care ar trebui sa plătesc cu cardul este defect si respectiv nu pot cumpara biletul de călătorie. asa am pățit azi în tavanul nr.9, n-am reusit sa plătesc cu cardul, intretimp a venit si controlul si am platit amenda 30 lei. ce vina am eu?","buna seara. va rog să ma lămuriți ce trebuie sa fac atunci când aparatul la care ar trebui sa plătesc cu cardul este defect si respectiv nu pot cumpara biletul de călătorie. asa am pățit azi în tavanul nr.9, n-am reusit sa plătesc cu cardul, intretimp a venit si controlul si am platit amenda 30 lei. ce vina am eu?",bilet,Validare bilet / E-ticketing,card,NEG,,NO,,2022-10-06T17:02:40.000Z
c1ca6443ab,facebook,CTP Iași Facebook,,"Buna seara. va rog să ma lămuriți ce trebuie  sa fac atunci când aparatul la care ar trebui sa plătesc cu cardul este defect si respectiv nu pot cumpara biletul de călătorie. asa am pățit azi în tavanul nr.9, n-am reusit sa plătesc cu cardul, intretimp a venit si controlul si am platit amenda 30 lei. ce vina am eu?","buna seara. va rog să ma lămuriți ce trebuie sa fac atunci când aparatul la care ar trebui sa plătesc cu cardul este defect si respectiv nu pot cumpara biletul de călătorie. asa am pățit azi în tavanul nr.9, n-am reusit sa plătesc cu cardul, intretimp a venit si controlul si am platit amenda 30 lei. ce vina am eu?",siguranta_nocturna,Siguranță nocturnă,seara,NEG,,NO,,2022-10-06T17:02:40.000Z
593f738e74,facebook,CTP Iași Facebook,,"EFECTIV O BATAIE DE JOC TRANSPORTUL VOSTRU IN COMUN! 
Stai ca fraiera in statie 50 de minute pentru un autobuz (nu indrazniti sa o aruncati pe aia cu ‘este trafic’ ca la 2 benzi cu 4 masini maxim circuland dinspre CUG spre Poitiers nu vad sa ai asa trafic) intarzii la munca, stai in frig si pentru ce ma rog? De altfel aveti pretentia sa platim abonament/bilet si nici aparatele nu merg tot timpul. Nu va mai lafaiti cu prezentarea autobuzelor, puneti-le in circulatie si mai efectuati controale la capat de linie ca soferii uita sa mai plece ca stau pe retele sociale! Ori faceti ceva in legatura cu aceste nereguli ori luam noi ca si calatori atitudine.","efectiv o bataie de joc transportul vostru in comun! stai ca fraiera in statie 50 de minute pentru un autobuz nu indrazniti sa o aruncati pe aia cu este trafic ca la 2 benzi cu 4 masini maxim circuland dinspre cug spre poitiers nu vad sa ai asa trafic intarzii la munca, stai in frig si pentru ce ma rog? de altfel aveti pretentia sa platim abonament bilet si nici aparatele nu merg tot timpul. nu va mai lafaiti cu prezentarea autobuzelor, puneti-le in circulatie si mai efectuati controale la capat de linie ca soferii uita sa mai plece ca stau pe retele sociale! ori faceti ceva in legatura cu aceste nereguli ori luam noi ca si calatori atitudine.",sofer,Comportament șofer / personal,atitudine,NEG,,NO,,2022-09-27T06:01:33.000Z
593f738e74,facebook,CTP Iași Facebook,,"EFECTIV O BATAIE DE JOC TRANSPORTUL VOSTRU IN COMUN! 
Stai ca fraiera in statie 50 de minute pentru un autobuz (nu indrazniti sa o aruncati pe aia cu ‘este trafic’ ca la 2 benzi cu 4 masini maxim circuland dinspre CUG spre Poitiers nu vad sa ai asa trafic) intarzii la munca, stai in frig si pentru ce ma rog? De altfel aveti pretentia sa platim abonament/bilet si nici aparatele nu merg tot timpul. Nu va mai lafaiti cu prezentarea autobuzelor, puneti-le in circulatie si mai efectuati controale la capat de linie ca soferii uita sa mai plece ca stau pe retele sociale! Ori faceti ceva in legatura cu aceste nereguli ori luam noi ca si calatori atitudine.","efectiv o bataie de joc transportul vostru in comun! stai ca fraiera in statie 50 de minute pentru un autobuz nu indrazniti sa o aruncati pe aia cu este trafic ca la 2 benzi cu 4 masini maxim circuland dinspre cug spre poitiers nu vad sa ai asa trafic intarzii la munca, stai in frig si pentru ce ma rog? de altfel aveti pretentia sa platim abonament bilet si nici aparatele nu merg tot timpul. nu va mai lafaiti cu prezentarea autobuzelor, puneti-le in circulatie si mai efectuati controale la capat de linie ca soferii uita sa mai plece ca stau pe retele sociale! ori faceti ceva in legatura cu aceste nereguli ori luam noi ca si calatori atitudine.",aer_conditionat,Aer condiționat / Căldură,frig,NEG,,NO,,2022-09-27T06:01:33.000Z
