review_id,source,location,rating,review_date,text,aspect,sentiment,fragment,overall_sentiment
149,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-29T10:11:29.000Z,"acum o oră

De tot râsul....Niste inpertineti si mega nesimțiți..cel puțin așa sunt vatmanii de pe tramvaiul 9...
Am așteptat 10 min in tramvai...fiind foarte cald am coborât ...La 5 min a urcat ""dnl""vatman si efectiv mi a inchis una in nas ..Nu mi a mai permis sa urc...Asta s a intamplat la capăt Cug...
Acum am bilet cumparat si acum merg cu taxiul ca întârzii la serviciu...
RUSINEEEE...",soferi_vatmani,negativ,"vatmanii de pe tramvaiul 9 mi a inchis una in nas, nu mi a mai permis sa urc",negativ
149,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-29T10:11:29.000Z,"acum o oră

De tot râsul....Niste inpertineti si mega nesimțiți..cel puțin așa sunt vatmanii de pe tramvaiul 9...
Am așteptat 10 min in tramvai...fiind foarte cald am coborât ...La 5 min a urcat ""dnl""vatman si efectiv mi a inchis una in nas ..Nu mi a mai permis sa urc...Asta s a intamplat la capăt Cug...
Acum am bilet cumparat si acum merg cu taxiul ca întârzii la serviciu...
RUSINEEEE...",punctualitate,negativ,acum merg cu taxiul ca întârzii la serviciu,negativ
150,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-22T06:25:49.000Z,"Cel putin in privinta tramvaielor, aceleasi conditii imputite de transport ca in anii '80.
Aglomeratie maxima, om in om, respiratie in respiratie, mult jeg pe barele de care ar trebui sa te tii, geamuri care nu se deschid, lipsa aer conditionat, si multa zdranganeala. Degeaba schimbi liniile de rulare, bagi plata cu cardul, cu aplicatii pe smartphone, ai site, bla bla bla, daca circuli cu tramvaie vechi de juma' de secol.
Logoul companiei ar trebui sa fie: CTP Iasi - Nu suntem in stare. Va multumim.",aglomeratie,negativ,"Aglomeratie maxima, om in om, respiratie in respiratie",negativ
150,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-22T06:25:49.000Z,"Cel putin in privinta tramvaielor, aceleasi conditii imputite de transport ca in anii '80.
Aglomeratie maxima, om in om, respiratie in respiratie, mult jeg pe barele de care ar trebui sa te tii, geamuri care nu se deschid, lipsa aer conditionat, si multa zdranganeala. Degeaba schimbi liniile de rulare, bagi plata cu cardul, cu aplicatii pe smartphone, ai site, bla bla bla, daca circuli cu tramvaie vechi de juma' de secol.
Logoul companiei ar trebui sa fie: CTP Iasi - Nu suntem in stare. Va multumim.",curatenie,negativ,mult jeg pe barele de care ar trebui sa te tii,negativ
150,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-22T06:25:49.000Z,"Cel putin in privinta tramvaielor, aceleasi conditii imputite de transport ca in anii '80.
Aglomeratie maxima, om in om, respiratie in respiratie, mult jeg pe barele de care ar trebui sa te tii, geamuri care nu se deschid, lipsa aer conditionat, si multa zdranganeala. Degeaba schimbi liniile de rulare, bagi plata cu cardul, cu aplicatii pe smartphone, ai site, bla bla bla, daca circuli cu tramvaie vechi de juma' de secol.
Logoul companiei ar trebui sa fie: CTP Iasi - Nu suntem in stare. Va multumim.",stare_vehicule,negativ,"tramvaie vechi de juma de secol, geamuri care nu se deschid, multa zdranganeala",negativ
150,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-22T06:25:49.000Z,"Cel putin in privinta tramvaielor, aceleasi conditii imputite de transport ca in anii '80.
Aglomeratie maxima, om in om, respiratie in respiratie, mult jeg pe barele de care ar trebui sa te tii, geamuri care nu se deschid, lipsa aer conditionat, si multa zdranganeala. Degeaba schimbi liniile de rulare, bagi plata cu cardul, cu aplicatii pe smartphone, ai site, bla bla bla, daca circuli cu tramvaie vechi de juma' de secol.
Logoul companiei ar trebui sa fie: CTP Iasi - Nu suntem in stare. Va multumim.",confort_termic,negativ,lipsa aer conditionat,negativ
151,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-13T14:32:50.000Z,"Toate gunoaiele de autobuze fara aer conditionat sunt pe zona 2 a Iasului, suntem transportati ca niste animale...",confort_termic,negativ,gunoaiele de autobuze fara aer conditionat sunt pe zona 2 a Iasului,negativ
151,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-13T14:32:50.000Z,"Toate gunoaiele de autobuze fara aer conditionat sunt pe zona 2 a Iasului, suntem transportati ca niste animale...",acoperire_rute,negativ,Toate gunoaiele de autobuze fara aer conditionat sunt pe zona 2 a Iasului,negativ
152,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-11T19:51:16.000Z,"Seara dupa 22:30 sa nu cumva sa crezi ca mai prinzi vreun autobuz pe rutele 19 sau 30 de la gara spre Podu Ros. Trec toate pe langa tine “curse speciale”, se grabesc sa se duca la garaj. Chiar nu pot lua pasageri, nu? Doar e in drum. Din an in pasti mai e cate un sofer care e ok si face exceptie (in general pe ruta 30b), dar restul, nu se poate, dom’le.",frecventa,negativ,Seara dupa 22:30 sa nu cumva sa crezi ca mai prinzi vreun autobuz pe rutele 19 sau 30 de la gara spre Podu Ros,negativ
152,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-11T19:51:16.000Z,"Seara dupa 22:30 sa nu cumva sa crezi ca mai prinzi vreun autobuz pe rutele 19 sau 30 de la gara spre Podu Ros. Trec toate pe langa tine “curse speciale”, se grabesc sa se duca la garaj. Chiar nu pot lua pasageri, nu? Doar e in drum. Din an in pasti mai e cate un sofer care e ok si face exceptie (in general pe ruta 30b), dar restul, nu se poate, dom’le.",soferi_vatmani,negativ,"Trec toate pe langa tine curse speciale, se grabesc sa se duca la garaj. Chiar nu pot lua pasageri",negativ
152,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-11T19:51:16.000Z,"Seara dupa 22:30 sa nu cumva sa crezi ca mai prinzi vreun autobuz pe rutele 19 sau 30 de la gara spre Podu Ros. Trec toate pe langa tine “curse speciale”, se grabesc sa se duca la garaj. Chiar nu pot lua pasageri, nu? Doar e in drum. Din an in pasti mai e cate un sofer care e ok si face exceptie (in general pe ruta 30b), dar restul, nu se poate, dom’le.",soferi_vatmani,pozitiv,Din an in pasti mai e cate un sofer care e ok si face exceptie,negativ
153,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-08T12:17:57.000Z,"35 de grade în tranvai, în mijlocul zilei...",confort_termic,negativ,"35 de grade în tramvai, în mijlocul zilei",negativ
154,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-07T03:12:37.000Z,"Am stat in aceasta dimineata,la capat Dacia un sfert de ora asteptand autopbuzul 5 si nu e prima data.Unde sunt afisate graficul plecarilor ,poate asa nu mai intarzii la servici din cauza voastra.",frecventa,negativ,am stat la capat Dacia un sfert de ora asteptand autobuzul 5 si nu e prima data,negativ
154,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-07T03:12:37.000Z,"Am stat in aceasta dimineata,la capat Dacia un sfert de ora asteptand autopbuzul 5 si nu e prima data.Unde sunt afisate graficul plecarilor ,poate asa nu mai intarzii la servici din cauza voastra.",informare_calatori,negativ,"Unde sunt afisate graficul plecarilor, poate asa nu mai intarzii la servici din cauza voastra",negativ
155,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-05T19:36:02.000Z,"1. Nu recomand epavele de tramvaie!
(Bani ingropati aiurea in linie de proasta calitate...si hodorogeala de zici ca esti cu o caruta de 100 de ani)
2. Recomand autobuzele, care dpdv al meu sunt net superioare.
3. Decat sa ingropam bani in linii de tramvai mai bine introducem troleibuze... (macar nu mai avem ce sa ingropam)...",stare_vehicule,negativ,"epavele de tramvaie, hodorogeala de zici ca esti cu o caruta de 100 de ani",neutru
155,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-08-05T19:36:02.000Z,"1. Nu recomand epavele de tramvaie!
(Bani ingropati aiurea in linie de proasta calitate...si hodorogeala de zici ca esti cu o caruta de 100 de ani)
2. Recomand autobuzele, care dpdv al meu sunt net superioare.
3. Decat sa ingropam bani in linii de tramvai mai bine introducem troleibuze... (macar nu mai avem ce sa ingropam)...",stare_vehicule,pozitiv,"autobuzele, care dpdv al meu sunt net superioare",neutru
156,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-25T13:38:44.000Z,"Cu autobuzul 27 aveti o serioasa problema. Pe Moovit scrie ca vine in 20 de min. In realitate, el vine la 20-40 de min chiar. Azi am asteptat 42 de minute in soare la frigorifer. Alteori mai mult. Si nu sunt singura care se plange, am auzit ca s-au mai facut reclamatii.
Rezolvati problema !",frecventa,negativ,"vine la 20-40 de min chiar, azi am asteptat 42 de minute",negativ
156,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-25T13:38:44.000Z,"Cu autobuzul 27 aveti o serioasa problema. Pe Moovit scrie ca vine in 20 de min. In realitate, el vine la 20-40 de min chiar. Azi am asteptat 42 de minute in soare la frigorifer. Alteori mai mult. Si nu sunt singura care se plange, am auzit ca s-au mai facut reclamatii.
Rezolvati problema !",informare_calatori,negativ,"Pe Moovit scrie ca vine in 20 de min. In realitate, el vine la 20-40 de min",negativ
157,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-24T15:55:31.000Z,Aplicația 24pay este jalnica. Mi-am cumpărat un abonament pt o saptamana si am observat ca expirase a doua zi.,validare_bilete,negativ,Aplicația 24pay este jalnica. Mi-am cumpărat un abonament pt o saptamana si am observat ca expirase a doua zi,negativ
158,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-23T19:28:32.000Z,"Am stat azi dupa un 44 atat de mult in statie,incat la un moment dat ma gandeam ca poate au desfiintat linia si au uitat sa anunte...si nici ceilalti soferi din celelalte autobuze nu au fost in stare sa anunte.

Ar trebui sa faceti un sistem prin care sa urmariti pozitia autobuzelor si sa puneti o harta online sa o putem urmari live.Nu e ca si cum am fi in 2019 si  tehnologia nu ii disponibila...",frecventa,negativ,"am stat azi dupa un 44 atat de mult in statie, incat la un moment dat ma gandeam ca poate au desfiintat linia",negativ
158,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-23T19:28:32.000Z,"Am stat azi dupa un 44 atat de mult in statie,incat la un moment dat ma gandeam ca poate au desfiintat linia si au uitat sa anunte...si nici ceilalti soferi din celelalte autobuze nu au fost in stare sa anunte.

Ar trebui sa faceti un sistem prin care sa urmariti pozitia autobuzelor si sa puneti o harta online sa o putem urmari live.Nu e ca si cum am fi in 2019 si  tehnologia nu ii disponibila...",informare_calatori,negativ,Ar trebui sa faceti un sistem prin care sa urmariti pozitia autobuzelor si sa puneti o harta online sa o putem urmari live,negativ
159,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-13T16:37:40.000Z,"Am avut astăzi, 13 iulie 2019, parte de o experiență cel puțin nefastă cu această companie. În jurul orei 17:45 am vrut să cobor din tramvaiul 3 în stația de la Filarmonică, și fiind foarte ocupate ușile de pe mijloc, m-am îndreptat spre ușa din față. Deși am apăsat de nenumărate ori pe buton pentru a le deschide și am apelat și la ajutorului vatmanului, ușile au rămas închise, fiind nevoită să cobor la următoarea stație, ba mai mult am fost si jignită de vatman. Voi atașa fotografii cu tramvaiul cu pricina și cu 'vatmanul' pentru a lua măsuri în acest caz. Nu este normal ca o persoană care plătește bilet pentru un serviciu să fie umilită de un personal de etnie care nici nu știe să articuleze bine câteva vorbe în română. Am rămas profund dezamăgită si dacă nu se vor lua măsuri, voi apela cu încredere la autoritățile care se ocupă cu astfel de spețe. nu este normal ca un astfel de personaj să își bată joc de cei ce îi pun pâinea pe masă.",soferi_vatmani,negativ,"ușile au rămas închise, fiind nevoită să cobor la următoarea stație, am fost si jignită de vatman",negativ
159,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-13T16:37:40.000Z,"Am avut astăzi, 13 iulie 2019, parte de o experiență cel puțin nefastă cu această companie. În jurul orei 17:45 am vrut să cobor din tramvaiul 3 în stația de la Filarmonică, și fiind foarte ocupate ușile de pe mijloc, m-am îndreptat spre ușa din față. Deși am apăsat de nenumărate ori pe buton pentru a le deschide și am apelat și la ajutorului vatmanului, ușile au rămas închise, fiind nevoită să cobor la următoarea stație, ba mai mult am fost si jignită de vatman. Voi atașa fotografii cu tramvaiul cu pricina și cu 'vatmanul' pentru a lua măsuri în acest caz. Nu este normal ca o persoană care plătește bilet pentru un serviciu să fie umilită de un personal de etnie care nici nu știe să articuleze bine câteva vorbe în română. Am rămas profund dezamăgită si dacă nu se vor lua măsuri, voi apela cu încredere la autoritățile care se ocupă cu astfel de spețe. nu este normal ca un astfel de personaj să își bată joc de cei ce îi pun pâinea pe masă.",siguranta,negativ,"ușile au rămas închise, neputând coborî la stația dorită",negativ
160,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-11T15:05:57.000Z,7 lei biletul ca sa stau in piciare in mirosul mosnegilor??cele mai proaste servicii,pret,negativ,7 lei biletul ca sa stau in piciare,negativ
160,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-11T15:05:57.000Z,7 lei biletul ca sa stau in piciare in mirosul mosnegilor??cele mai proaste servicii,curatenie,negativ,stau in piciare in mirosul mosnegilor,negativ
161,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-04T10:21:58.000Z,"De ce nu pot beneficia de reducere dacă nu am carnet de student, dar în schimb am legitimația? 
""Doar cu carnet aveți reducere!""  acest răspuns L-am primit la casa de bilete din stația Octav Bancila",relatii_clienti,negativ,"De ce nu pot beneficia de reducere dacă nu am carnet de student, dar în schimb am legitimația? Doar cu carnet aveți reducere, acest răspuns L-am primit la casa de bilete",negativ
162,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-07-02T18:08:47.000Z,Servicii precare. Mijloacele de transport sunt sub orice critica iar conditiile din autobuze si din tramvaie sunt foarte proaste.,stare_vehicule,negativ,Mijloacele de transport sunt sub orice critica iar conditiile din autobuze si din tramvaie sunt foarte proaste,negativ
163,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-26T06:01:45.000Z,worst public transportation company I've ever used in Europe.,organizare,negativ,worst public transportation company I've ever used in Europe,negativ
164,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-21T15:22:21.000Z,"Conditii inumane,caldura sufocanta,mizerie, aglomeratie, in tramvaiele din Iasi!Domnilor conducatori ai acestei companii ati calatorit vreodata cu tramvaiul la orele de varf?Va invit eu,platesc eu calatoria!Dezamagire!Nu cred sa mai existe in vreo tara europeana asemenea mizerii de mijloace de transport in comun!",confort_termic,negativ,caldura sufocanta,negativ
164,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-21T15:22:21.000Z,"Conditii inumane,caldura sufocanta,mizerie, aglomeratie, in tramvaiele din Iasi!Domnilor conducatori ai acestei companii ati calatorit vreodata cu tramvaiul la orele de varf?Va invit eu,platesc eu calatoria!Dezamagire!Nu cred sa mai existe in vreo tara europeana asemenea mizerii de mijloace de transport in comun!",curatenie,negativ,mizerie,negativ
164,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-21T15:22:21.000Z,"Conditii inumane,caldura sufocanta,mizerie, aglomeratie, in tramvaiele din Iasi!Domnilor conducatori ai acestei companii ati calatorit vreodata cu tramvaiul la orele de varf?Va invit eu,platesc eu calatoria!Dezamagire!Nu cred sa mai existe in vreo tara europeana asemenea mizerii de mijloace de transport in comun!",aglomeratie,negativ,aglomeratie in tramvaiele din Iasi la orele de varf,negativ
164,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-21T15:22:21.000Z,"Conditii inumane,caldura sufocanta,mizerie, aglomeratie, in tramvaiele din Iasi!Domnilor conducatori ai acestei companii ati calatorit vreodata cu tramvaiul la orele de varf?Va invit eu,platesc eu calatoria!Dezamagire!Nu cred sa mai existe in vreo tara europeana asemenea mizerii de mijloace de transport in comun!",stare_vehicule,negativ,nu cred sa mai existe in vreo tara europeana asemenea mizerii de mijloace de transport in comun,negativ
165,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-19T16:56:47.000Z,"Fara aer conditionat vara, fara caldura iarna, niste jafuri de tramvaie care la prima ploaie se strica pe drum, sar de pe sine cateodata.",confort_termic,negativ,"Fara aer conditionat vara, fara caldura iarna",negativ
165,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-19T16:56:47.000Z,"Fara aer conditionat vara, fara caldura iarna, niste jafuri de tramvaie care la prima ploaie se strica pe drum, sar de pe sine cateodata.",stare_vehicule,negativ,"niste jafuri de tramvaie care la prima ploaie se strica pe drum, sar de pe sine cateodata",negativ
165,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-19T16:56:47.000Z,"Fara aer conditionat vara, fara caldura iarna, niste jafuri de tramvaie care la prima ploaie se strica pe drum, sar de pe sine cateodata.",siguranta,negativ,sar de pe sine cateodata,negativ
166,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-17T12:45:55.000Z,"De ce controlorii nu au uniforme? Si legitimatii care sa le poarte la vedere?
De ce au preferinte la anumite persoane de etnie roma si nu li se cere si alora biletul la control?",controlori,negativ,De ce controlorii nu au uniforme? Si legitimatii care sa le poarte la vedere? De ce au preferinte la anumite persoane de etnie roma si nu li se cere si alora biletul la control,negativ
167,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-12T12:08:30.000Z,nu exista aer condiționat în tramvaie ... ne sufocam de căldură ...,confort_termic,negativ,"nu exista aer condiționat în tramvaie, ne sufocam de căldură",negativ
168,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-11T09:58:29.000Z,"Bă! Cum morții mei!!??? Stau jumătăți de ore, 40 de minute, ca să văd cum trec pe lângă mine vreo 4 de 20, 4 de 28, 3 de 42, 4 de 43.. Iar 46, nimic!! Plătesc abonament ca să vă stau eu în picioare pișa-m-as pe compania voastră! Lăsați babele care merg până-n Dacia și băgați dracului autobuze pe Bucium!!",frecventa,negativ,"Stau jumătăți de ore, 40 de minute, ca să văd cum trec pe lângă mine vreo 4 de 20, 4 de 28, 3 de 42, 4 de 43. Iar 46, nimic",negativ
168,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-11T09:58:29.000Z,"Bă! Cum morții mei!!??? Stau jumătăți de ore, 40 de minute, ca să văd cum trec pe lângă mine vreo 4 de 20, 4 de 28, 3 de 42, 4 de 43.. Iar 46, nimic!! Plătesc abonament ca să vă stau eu în picioare pișa-m-as pe compania voastră! Lăsați babele care merg până-n Dacia și băgați dracului autobuze pe Bucium!!",acoperire_rute,negativ,Lăsați babele care merg până-n Dacia și băgați dracului autobuze pe Bucium,negativ
169,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-08T12:02:53.000Z,"De 25 minute asteptam un autobuz 41, la Tehnopolis, intr-o zi in care intervalul de urmărire e de 10 minute, teoretic. In precedentul 41 nu am avut loc sa urcam, de plin ce era. Si pe acela l-am așteptat vreo 15 minute. Rușine sa va fie mincinosilor!",frecventa,negativ,"De 25 minute asteptam un autobuz 41, la Tehnopolis, intervalul de urmărire e de 10 minute, teoretic",negativ
169,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-06-08T12:02:53.000Z,"De 25 minute asteptam un autobuz 41, la Tehnopolis, intr-o zi in care intervalul de urmărire e de 10 minute, teoretic. In precedentul 41 nu am avut loc sa urcam, de plin ce era. Si pe acela l-am așteptat vreo 15 minute. Rușine sa va fie mincinosilor!",aglomeratie,negativ,"In precedentul 41 nu am avut loc sa urcam, de plin ce era",negativ
170,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-27T17:11:57.000Z,"Acum trei zile, intr-un tramvai cu numarul 7 (nu am retinut exact numarul deoarece nu doream sa semnalez dar m-am razgandit intre timp) : plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat.De asemenea, biletele de la tonomate, cele cu alb si banda aurie , sunt dintr-o hartie putin mai groasa si nu merg mereu compostate.Pe tigani ii lasati in pace si ii coborati frumos din tramvai fara vreo consecinta,chiar si fara bilet, insa un cetatean normal intr-o astfel de situatie, care are bilet si nu poate composta oricat incearca, pana se indoaie biletul, nu l-ati intelege.Abia asteapta controlorul sa prinda astfel de cazuri.Acestia ar putea spune :''Biletul va rog. '' Dar asa ceva nu se intampla, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde.S-a intamplat sa ma uit pe geam si dintr-o data sa vad cu coada ochiului un volum masiv, intorc capul si aproape am retezat burta domnului care,aparent, sub nicio forma nu putea sa ma atentioneze de prezenta sa prin simpla vorba:''Biletul va rog.''",validare_bilete,negativ,"plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat, biletele de la tonomate nu merg mereu compostate",negativ
170,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-27T17:11:57.000Z,"Acum trei zile, intr-un tramvai cu numarul 7 (nu am retinut exact numarul deoarece nu doream sa semnalez dar m-am razgandit intre timp) : plata cu cardul s-a efectuat la unul din tonomate insa bonul valabil pentru bilet nu s-a eliberat.De asemenea, biletele de la tonomate, cele cu alb si banda aurie , sunt dintr-o hartie putin mai groasa si nu merg mereu compostate.Pe tigani ii lasati in pace si ii coborati frumos din tramvai fara vreo consecinta,chiar si fara bilet, insa un cetatean normal intr-o astfel de situatie, care are bilet si nu poate composta oricat incearca, pana se indoaie biletul, nu l-ati intelege.Abia asteapta controlorul sa prinda astfel de cazuri.Acestia ar putea spune :''Biletul va rog. '' Dar asa ceva nu se intampla, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde.S-a intamplat sa ma uit pe geam si dintr-o data sa vad cu coada ochiului un volum masiv, intorc capul si aproape am retezat burta domnului care,aparent, sub nicio forma nu putea sa ma atentioneze de prezenta sa prin simpla vorba:''Biletul va rog.''",controlori,negativ,"Abia asteapta controlorul sa prinda astfel de cazuri, urca in mijlocul de transport si isi scot legitimatia la vedere in doua secunde fara sa anunte",negativ
171,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-22T06:52:30.000Z,"22 Mai, ora 9:40,autobuz 52
Era loc in autobuz pentru toată lumea însă șoferul ""Haideți mai repede că ne trece viața"" și voia să închidă bineînteles ușa înainte ca oamenii să urce (stație Minerva). În plus, în stația Zimbru soferul pornește autobuzul când lumea urca :) Daca vi se pare normal, nu pot spune decât felicitări CTP Iași !!!",soferi_vatmani,negativ,"șoferul voia să închidă ușa înainte ca oamenii să urce, în stația Zimbru soferul pornește autobuzul când lumea urca",negativ
171,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-22T06:52:30.000Z,"22 Mai, ora 9:40,autobuz 52
Era loc in autobuz pentru toată lumea însă șoferul ""Haideți mai repede că ne trece viața"" și voia să închidă bineînteles ușa înainte ca oamenii să urce (stație Minerva). În plus, în stația Zimbru soferul pornește autobuzul când lumea urca :) Daca vi se pare normal, nu pot spune decât felicitări CTP Iași !!!",siguranta,negativ,în stația Zimbru soferul pornește autobuzul când lumea urca,negativ
172,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-22T03:52:53.000Z,"Lupsita de respect pentru pasageri. Nu au nici cele mai vagi noțiuni de conduită morală. Fiind singurii care se ocupă de transportul public urban , fac legea după placul lor, fara sa tina cont de problemele cetățenilor.",relatii_clienti,negativ,"Lupsita de respect pentru pasageri. Nu au nici cele mai vagi noțiuni de conduită morală, fac legea după placul lor, fara sa tina cont de problemele cetățenilor",negativ
173,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-19T11:54:39.000Z,Am așteptat 30’ tramvaiul 13 in stația 2 Băieți!!! 😡😡😡,frecventa,negativ,Am așteptat 30 minute tramvaiul 13 in stația 2 Băieți,negativ
174,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-16T06:32:06.000Z,"Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.",frecventa,negativ,"stai și câte 40 minute dimineața în stație, sa îți treacă prin stație un autobuz la 8 fix și apoi următorul sa vina la 08:40",negativ
174,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-16T06:32:06.000Z,"Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.",stare_vehicule,negativ,toate rablele de autobuze circulă pe acest traseu,negativ
174,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-16T06:32:06.000Z,"Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.",curatenie,negativ,miroase de la o poștă a motorină/benzină când urci în ele,negativ
174,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-16T06:32:06.000Z,"Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.",informare_calatori,negativ,"raportați 15-20 minute interval de circulație în orele de vârf, în realitate intervalul e de 40 minute",negativ
175,facebook,https://www.facebook.com/ctpiasi?locale=ro_RO,,2019-05-13T06:22:17.000Z,Cea mai proasta organizare posibila! In amestec cu nepăsare și indolenta! Tipic!,organizare,negativ,Cea mai proasta organizare posibila! In amestec cu nepăsare și indolenta,negativ
