review_id,input,aspect,text,fragment,sentiment,label
171,"aspect: siguranta. fragment: în stația Zimbru soferul pornește autobuzul când lumea urca. text: 22 Mai, ora 9:40,autobuz 52
Era loc in autobuz pentru toată lumea însă șoferul ""Haideți mai repede că ne trece viața"" și voia să închidă bineînteles ușa înainte ca oamenii să urce (stație Minerva). În plus, în stația Zimbru soferul pornește autobuzul când lumea urca :) Daca vi se pare normal, nu pot spune decât felicitări CTP Iași !!!",siguranta,"22 Mai, ora 9:40,autobuz 52
Era loc in autobuz pentru toată lumea însă șoferul ""Haideți mai repede că ne trece viața"" și voia să închidă bineînteles ușa înainte ca oamenii să urce (stație Minerva). În plus, în stația Zimbru soferul pornește autobuzul când lumea urca :) Daca vi se pare normal, nu pot spune decât felicitări CTP Iași !!!",în stația Zimbru soferul pornește autobuzul când lumea urca,negativ,0
172,"aspect: relatii_clienti. fragment: Lupsita de respect pentru pasageri. Nu au nici cele mai vagi noțiuni de conduită morală, fac legea după placul lor, fara sa tina cont de problemele cetățenilor. text: Lupsita de respect pentru pasageri. Nu au nici cele mai vagi noțiuni de conduită morală. Fiind singurii care se ocupă de transportul public urban , fac legea după placul lor, fara sa tina cont de problemele cetățenilor.",relatii_clienti,"Lupsita de respect pentru pasageri. Nu au nici cele mai vagi noțiuni de conduită morală. Fiind singurii care se ocupă de transportul public urban , fac legea după placul lor, fara sa tina cont de problemele cetățenilor.","Lupsita de respect pentru pasageri. Nu au nici cele mai vagi noțiuni de conduită morală, fac legea după placul lor, fara sa tina cont de problemele cetățenilor",negativ,0
173,aspect: frecventa. fragment: Am așteptat 30 minute tramvaiul 13 in stația 2 Băieți. text: Am așteptat 30’ tramvaiul 13 in stația 2 Băieți!!! 😡😡😡,frecventa,Am așteptat 30’ tramvaiul 13 in stația 2 Băieți!!! 😡😡😡,Am așteptat 30 minute tramvaiul 13 in stația 2 Băieți,negativ,0
174,"aspect: frecventa. fragment: stai și câte 40 minute dimineața în stație, sa îți treacă prin stație un autobuz la 8 fix și apoi următorul sa vina la 08:40. text: Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.",frecventa,"Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.","stai și câte 40 minute dimineața în stație, sa îți treacă prin stație un autobuz la 8 fix și apoi următorul sa vina la 08:40",negativ,0
174,"aspect: stare_vehicule. fragment: toate rablele de autobuze circulă pe acest traseu. text: Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.",stare_vehicule,"Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.",toate rablele de autobuze circulă pe acest traseu,negativ,0
174,"aspect: curatenie. fragment: miroase de la o poștă a motorină/benzină când urci în ele. text: Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.",curatenie,"Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.",miroase de la o poștă a motorină/benzină când urci în ele,negativ,0
174,"aspect: informare_calatori. fragment: raportați 15-20 minute interval de circulație în orele de vârf, în realitate intervalul e de 40 minute. text: Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.",informare_calatori,"Poate cu atâtea feedback-uri negative legate de intervalul prost al autobuzelor(în special cele de pe traseul 44) veți încerca și voi sa remediați ceva. Pe lângă faptul ca toate rablele de autobuze circulă pe acest traseu, ca miroase de la o poștă a motorină /benzină când urci în ele mai stai și câte 40 minute dimineața în stație la Vama 2 poate, poate vine ceva. Sa îți treacă prin stație un autobuz prin stație la 8 fix și apoi următorul sa vina la 08:40 mi se pare inadmisibil, în condițiile în care raportați 15-20 minute interval de circulație( în orele de vârf). Unul dintre cele mai proaste trasee și mai rău că nu faceți nimic. Luați-o mai degrabă ca pe o reclamație, ca de feedback-uri probabil sunteți sufocați.","raportați 15-20 minute interval de circulație în orele de vârf, în realitate intervalul e de 40 minute",negativ,0
175,aspect: organizare. fragment: Cea mai proasta organizare posibila! In amestec cu nepăsare și indolenta. text: Cea mai proasta organizare posibila! In amestec cu nepăsare și indolenta! Tipic!,organizare,Cea mai proasta organizare posibila! In amestec cu nepăsare și indolenta! Tipic!,Cea mai proasta organizare posibila! In amestec cu nepăsare și indolenta,negativ,0
176,"aspect: validare_bilete. fragment: Degeaba avem sisteme inteligente de plată a călătoriilor, pentru ca nu avem unde sa le folosim. text: Degeaba avem sisteme inteligente de plată a călătoriilor, pentru ca nu avem unde sa le folosim. Se așteaptă după un autobuz 30 dimineața, timp de 25 de minute când toată lumea merge la serviciu.",validare_bilete,"Degeaba avem sisteme inteligente de plată a călătoriilor, pentru ca nu avem unde sa le folosim. Se așteaptă după un autobuz 30 dimineața, timp de 25 de minute când toată lumea merge la serviciu.","Degeaba avem sisteme inteligente de plată a călătoriilor, pentru ca nu avem unde sa le folosim",negativ,0
176,"aspect: frecventa. fragment: Se așteaptă după un autobuz 30 dimineața, timp de 25 de minute când toată lumea merge la serviciu. text: Degeaba avem sisteme inteligente de plată a călătoriilor, pentru ca nu avem unde sa le folosim. Se așteaptă după un autobuz 30 dimineața, timp de 25 de minute când toată lumea merge la serviciu.",frecventa,"Degeaba avem sisteme inteligente de plată a călătoriilor, pentru ca nu avem unde sa le folosim. Se așteaptă după un autobuz 30 dimineața, timp de 25 de minute când toată lumea merge la serviciu.","Se așteaptă după un autobuz 30 dimineața, timp de 25 de minute când toată lumea merge la serviciu",negativ,0
177,"aspect: frecventa. fragment: vine de la Vaslui de am ajuns sa stăm și câte 30-40 de minute in așteptare, mereu se așteaptă o veșnicie până vine. text: Autobuzul 44 mai exista? sau vine de la Vaslui de am ajuns sa stăm și câte 30-40 de minute in așteptare? mereu se așteaptă o veșnicie până vine.",frecventa,Autobuzul 44 mai exista? sau vine de la Vaslui de am ajuns sa stăm și câte 30-40 de minute in așteptare? mereu se așteaptă o veșnicie până vine.,"vine de la Vaslui de am ajuns sa stăm și câte 30-40 de minute in așteptare, mereu se așteaptă o veșnicie până vine",negativ,0
178,aspect: punctualitate. fragment: Programul nu se respecta si e doar bataie de joc. text: Jalnic! Peogramul nu se respecta si e doar bataie de joc!,punctualitate,Jalnic! Peogramul nu se respecta si e doar bataie de joc!,Programul nu se respecta si e doar bataie de joc,negativ,0
179,"aspect: soferi_vatmani. fragment: tin sa multumesc soferilor de pe ruta 47, nr autobuz 1924, 1930, 1933, foarte amabili si intradevar profesionisti. text: buna ziua! sunt o persoana ""dependenta"" de masina, datorita programului foarte incarcat si pentru ca intr un timp foarte scurt trebuie sa fiu in mai multe locuri.Trimit acest mesaj pentru ca vreau sa va felicit pentru IMBUNATATIRILE VIZIBILE, PENTRU INTERES SI IMPLICAE! Am 5 zile de cand folosesc mijloacele CTP, pentru ca am masina in service, si sunt 90 % multumita! Se vede ca se schimba ceva si sunt mandra ca se dovedeste ca se poate si la noi in tara! Tin sa multumesc soferilor de pe ruta 47- nr.autobuz 1924, 1930, 1933- foarte amabili si intradevar profesionisti! Multumim si succes, pentru un viitor mai bun!",soferi_vatmani,"buna ziua! sunt o persoana ""dependenta"" de masina, datorita programului foarte incarcat si pentru ca intr un timp foarte scurt trebuie sa fiu in mai multe locuri.Trimit acest mesaj pentru ca vreau sa va felicit pentru IMBUNATATIRILE VIZIBILE, PENTRU INTERES SI IMPLICAE! Am 5 zile de cand folosesc mijloacele CTP, pentru ca am masina in service, si sunt 90 % multumita! Se vede ca se schimba ceva si sunt mandra ca se dovedeste ca se poate si la noi in tara! Tin sa multumesc soferilor de pe ruta 47- nr.autobuz 1924, 1930, 1933- foarte amabili si intradevar profesionisti! Multumim si succes, pentru un viitor mai bun!","tin sa multumesc soferilor de pe ruta 47, nr autobuz 1924, 1930, 1933, foarte amabili si intradevar profesionisti",pozitiv,2
179,"aspect: organizare. fragment: IMBUNATATIRILE VIZIBILE, PENTRU INTERES SI IMPLICARE, se vede ca se schimba ceva. text: buna ziua! sunt o persoana ""dependenta"" de masina, datorita programului foarte incarcat si pentru ca intr un timp foarte scurt trebuie sa fiu in mai multe locuri.Trimit acest mesaj pentru ca vreau sa va felicit pentru IMBUNATATIRILE VIZIBILE, PENTRU INTERES SI IMPLICAE! Am 5 zile de cand folosesc mijloacele CTP, pentru ca am masina in service, si sunt 90 % multumita! Se vede ca se schimba ceva si sunt mandra ca se dovedeste ca se poate si la noi in tara! Tin sa multumesc soferilor de pe ruta 47- nr.autobuz 1924, 1930, 1933- foarte amabili si intradevar profesionisti! Multumim si succes, pentru un viitor mai bun!",organizare,"buna ziua! sunt o persoana ""dependenta"" de masina, datorita programului foarte incarcat si pentru ca intr un timp foarte scurt trebuie sa fiu in mai multe locuri.Trimit acest mesaj pentru ca vreau sa va felicit pentru IMBUNATATIRILE VIZIBILE, PENTRU INTERES SI IMPLICAE! Am 5 zile de cand folosesc mijloacele CTP, pentru ca am masina in service, si sunt 90 % multumita! Se vede ca se schimba ceva si sunt mandra ca se dovedeste ca se poate si la noi in tara! Tin sa multumesc soferilor de pe ruta 47- nr.autobuz 1924, 1930, 1933- foarte amabili si intradevar profesionisti! Multumim si succes, pentru un viitor mai bun!","IMBUNATATIRILE VIZIBILE, PENTRU INTERES SI IMPLICARE, se vede ca se schimba ceva",pozitiv,2
180,"aspect: frecventa. fragment: Frecventa, lipsa unui orar care sa poata fi respectat. text: Frecventa, lipsa unui orar care sa poata fi respectat",frecventa,"Frecventa, lipsa unui orar care sa poata fi respectat","Frecventa, lipsa unui orar care sa poata fi respectat",negativ,0
181,aspect: organizare. fragment: Imbunatatiri majore in ultima vreme. Tineti-o tot asa. text: Imbunatatiri majore in ultima vreme. Tineti-o tot asa! 👍,organizare,Imbunatatiri majore in ultima vreme. Tineti-o tot asa! 👍,Imbunatatiri majore in ultima vreme. Tineti-o tot asa,pozitiv,2
182,"aspect: organizare. fragment: stau 3 tramvaie degeaba, trebuie să coboare toată lumea că se schimba tramvaiul cu unul mai mic, asa e cam in fiecare dimineață pe traseul 9. text: Neseriozitate. Deși la capăt linie 9 cug este statia plina, stau 3 tramvaie degeaba. Dupa ce vine unul din tramvaie (mai mare) in statie și urcă lumea, trebuie să coboare toată lumea că se schimba tramvaiul (cu unul mai mic). Bineînțeles pe traseu toate stațiile sunt full (pt că nici 41 nu a trecut) și tramvaiul e plin după numai 2 stații. Așa e cam in fiecare dimineață pe traseul 9, și nu din cauza traficului ci din cauza serviciilor ctp.",organizare,"Neseriozitate. Deși la capăt linie 9 cug este statia plina, stau 3 tramvaie degeaba. Dupa ce vine unul din tramvaie (mai mare) in statie și urcă lumea, trebuie să coboare toată lumea că se schimba tramvaiul (cu unul mai mic). Bineînțeles pe traseu toate stațiile sunt full (pt că nici 41 nu a trecut) și tramvaiul e plin după numai 2 stații. Așa e cam in fiecare dimineață pe traseul 9, și nu din cauza traficului ci din cauza serviciilor ctp.","stau 3 tramvaie degeaba, trebuie să coboare toată lumea că se schimba tramvaiul cu unul mai mic, asa e cam in fiecare dimineață pe traseul 9",negativ,0
182,"aspect: aglomeratie. fragment: tramvaiul e plin după numai 2 stații, toate stațiile sunt full. text: Neseriozitate. Deși la capăt linie 9 cug este statia plina, stau 3 tramvaie degeaba. Dupa ce vine unul din tramvaie (mai mare) in statie și urcă lumea, trebuie să coboare toată lumea că se schimba tramvaiul (cu unul mai mic). Bineînțeles pe traseu toate stațiile sunt full (pt că nici 41 nu a trecut) și tramvaiul e plin după numai 2 stații. Așa e cam in fiecare dimineață pe traseul 9, și nu din cauza traficului ci din cauza serviciilor ctp.",aglomeratie,"Neseriozitate. Deși la capăt linie 9 cug este statia plina, stau 3 tramvaie degeaba. Dupa ce vine unul din tramvaie (mai mare) in statie și urcă lumea, trebuie să coboare toată lumea că se schimba tramvaiul (cu unul mai mic). Bineînțeles pe traseu toate stațiile sunt full (pt că nici 41 nu a trecut) și tramvaiul e plin după numai 2 stații. Așa e cam in fiecare dimineață pe traseul 9, și nu din cauza traficului ci din cauza serviciilor ctp.","tramvaiul e plin după numai 2 stații, toate stațiile sunt full",negativ,0
185,"aspect: soferi_vatmani. fragment: autobuzul 1983, pe ruta 28, trece prin două semafoare roșii, pe strada Palat spre Podu Roș. text: Azi 27.02 , ora 13.35, autobuzul 1983 , pe ruta 28, trece prin două semafoare roșii , pe strada Palat spre Podu Roș.  Ce recomandări s-ar mai cuveni ?",soferi_vatmani,"Azi 27.02 , ora 13.35, autobuzul 1983 , pe ruta 28, trece prin două semafoare roșii , pe strada Palat spre Podu Roș.  Ce recomandări s-ar mai cuveni ?","autobuzul 1983, pe ruta 28, trece prin două semafoare roșii, pe strada Palat spre Podu Roș",negativ,0
185,"aspect: siguranta. fragment: trece prin două semafoare roșii. text: Azi 27.02 , ora 13.35, autobuzul 1983 , pe ruta 28, trece prin două semafoare roșii , pe strada Palat spre Podu Roș.  Ce recomandări s-ar mai cuveni ?",siguranta,"Azi 27.02 , ora 13.35, autobuzul 1983 , pe ruta 28, trece prin două semafoare roșii , pe strada Palat spre Podu Roș.  Ce recomandări s-ar mai cuveni ?",trece prin două semafoare roșii,negativ,0
186,"aspect: frecventa. fragment: stai 35 de minute in statie la Sere Ciurea sa vezi cum trec 3 de 27 si 2 de 44 iar 41 deloc. text: Este inadmisibil sa stai 35 de minute in statie la Sere Ciurea sa vezi cum trec 3 de 27 si 2 de 44 iar 41 deloc. Răspunsul doamnei de centrală este ""traficul aglomerat""!!",frecventa,"Este inadmisibil sa stai 35 de minute in statie la Sere Ciurea sa vezi cum trec 3 de 27 si 2 de 44 iar 41 deloc. Răspunsul doamnei de centrală este ""traficul aglomerat""!!",stai 35 de minute in statie la Sere Ciurea sa vezi cum trec 3 de 27 si 2 de 44 iar 41 deloc,negativ,0
186,"aspect: relatii_clienti. fragment: Răspunsul doamnei de centrală este traficul aglomerat. text: Este inadmisibil sa stai 35 de minute in statie la Sere Ciurea sa vezi cum trec 3 de 27 si 2 de 44 iar 41 deloc. Răspunsul doamnei de centrală este ""traficul aglomerat""!!",relatii_clienti,"Este inadmisibil sa stai 35 de minute in statie la Sere Ciurea sa vezi cum trec 3 de 27 si 2 de 44 iar 41 deloc. Răspunsul doamnei de centrală este ""traficul aglomerat""!!",Răspunsul doamnei de centrală este traficul aglomerat,negativ,0
187,"aspect: organizare. fragment: O companie care este în continuă dezvoltare, Modernizarea transportului ieșean a început odata cu CTP. text: O companie care este în continuă dezvoltare, spre deosebire de RATP care oferea niște condiții inumane.
Modernizarea transportului ieșean a început odata cu CTP și chiar dacă există loc de îmbunătățiri, observ că acestea nu încetează să apară. Totodată, compania este receptivă la sugestiile călătorilor.",organizare,"O companie care este în continuă dezvoltare, spre deosebire de RATP care oferea niște condiții inumane.
Modernizarea transportului ieșean a început odata cu CTP și chiar dacă există loc de îmbunătățiri, observ că acestea nu încetează să apară. Totodată, compania este receptivă la sugestiile călătorilor.","O companie care este în continuă dezvoltare, Modernizarea transportului ieșean a început odata cu CTP",pozitiv,2
187,"aspect: relatii_clienti. fragment: compania este receptivă la sugestiile călătorilor. text: O companie care este în continuă dezvoltare, spre deosebire de RATP care oferea niște condiții inumane.
Modernizarea transportului ieșean a început odata cu CTP și chiar dacă există loc de îmbunătățiri, observ că acestea nu încetează să apară. Totodată, compania este receptivă la sugestiile călătorilor.",relatii_clienti,"O companie care este în continuă dezvoltare, spre deosebire de RATP care oferea niște condiții inumane.
Modernizarea transportului ieșean a început odata cu CTP și chiar dacă există loc de îmbunătățiri, observ că acestea nu încetează să apară. Totodată, compania este receptivă la sugestiile călătorilor.",compania este receptivă la sugestiile călătorilor,pozitiv,2
188,aspect: frecventa. fragment: Autobuze mai dese. text: Autobuze mai dese și șoferi mai educați..,frecventa,Autobuze mai dese și șoferi mai educați..,Autobuze mai dese,negativ,0
188,aspect: soferi_vatmani. fragment: șoferi mai educați. text: Autobuze mai dese și șoferi mai educați..,soferi_vatmani,Autobuze mai dese și șoferi mai educați..,șoferi mai educați,negativ,0
189,aspect: controlori. fragment: Sa nu mai angajeze toți gunoierii ca și controlori. text: În primul rand. Sa nu mai angajeze toți gunoierii ca și controlori!,controlori,În primul rand. Sa nu mai angajeze toți gunoierii ca și controlori!,Sa nu mai angajeze toți gunoierii ca și controlori,negativ,0
190,"aspect: informare_calatori. fragment: De ce nu se folosesc monitoarele din autobuze unde ar trebui sa se afiseze statia curenta si statiile urmatoare? In 9 autobuze din 10 nu se afiseaza nimic sau cand se afiseaza, e gresit. text: Buna ziua domnilor. De ce nu se folosesc monitoarele din autobuze, acelea unde ar trebui sa se afiseze statia curenta si statiile urmatoare? In 9 autobuze din 10 nu se afiseaza nimic pe acel monitor sau cand se afiseaza, e gresit, cu statii in urma. La fel cu mesajele audio - ""statia x ... urmeaza statia y"". Daca tot exista, de ce nu se folosesc? Deranjeaza cumva soferii din auditia muzicii populare in ""cabina"", pentru ca asta e prezenta pe tot traseul? Ca sa nu mai zic de frecventa rarisima a anumitor autobuze, doua exemple rapide - 5 si 19?",informare_calatori,"Buna ziua domnilor. De ce nu se folosesc monitoarele din autobuze, acelea unde ar trebui sa se afiseze statia curenta si statiile urmatoare? In 9 autobuze din 10 nu se afiseaza nimic pe acel monitor sau cand se afiseaza, e gresit, cu statii in urma. La fel cu mesajele audio - ""statia x ... urmeaza statia y"". Daca tot exista, de ce nu se folosesc? Deranjeaza cumva soferii din auditia muzicii populare in ""cabina"", pentru ca asta e prezenta pe tot traseul? Ca sa nu mai zic de frecventa rarisima a anumitor autobuze, doua exemple rapide - 5 si 19?","De ce nu se folosesc monitoarele din autobuze unde ar trebui sa se afiseze statia curenta si statiile urmatoare? In 9 autobuze din 10 nu se afiseaza nimic sau cand se afiseaza, e gresit",negativ,0
190,"aspect: soferi_vatmani. fragment: muzicii populare in cabina prezenta pe tot traseul. text: Buna ziua domnilor. De ce nu se folosesc monitoarele din autobuze, acelea unde ar trebui sa se afiseze statia curenta si statiile urmatoare? In 9 autobuze din 10 nu se afiseaza nimic pe acel monitor sau cand se afiseaza, e gresit, cu statii in urma. La fel cu mesajele audio - ""statia x ... urmeaza statia y"". Daca tot exista, de ce nu se folosesc? Deranjeaza cumva soferii din auditia muzicii populare in ""cabina"", pentru ca asta e prezenta pe tot traseul? Ca sa nu mai zic de frecventa rarisima a anumitor autobuze, doua exemple rapide - 5 si 19?",soferi_vatmani,"Buna ziua domnilor. De ce nu se folosesc monitoarele din autobuze, acelea unde ar trebui sa se afiseze statia curenta si statiile urmatoare? In 9 autobuze din 10 nu se afiseaza nimic pe acel monitor sau cand se afiseaza, e gresit, cu statii in urma. La fel cu mesajele audio - ""statia x ... urmeaza statia y"". Daca tot exista, de ce nu se folosesc? Deranjeaza cumva soferii din auditia muzicii populare in ""cabina"", pentru ca asta e prezenta pe tot traseul? Ca sa nu mai zic de frecventa rarisima a anumitor autobuze, doua exemple rapide - 5 si 19?",muzicii populare in cabina prezenta pe tot traseul,negativ,0
190,"aspect: frecventa. fragment: frecventa rarisima a anumitor autobuze, doua exemple rapide, 5 si 19. text: Buna ziua domnilor. De ce nu se folosesc monitoarele din autobuze, acelea unde ar trebui sa se afiseze statia curenta si statiile urmatoare? In 9 autobuze din 10 nu se afiseaza nimic pe acel monitor sau cand se afiseaza, e gresit, cu statii in urma. La fel cu mesajele audio - ""statia x ... urmeaza statia y"". Daca tot exista, de ce nu se folosesc? Deranjeaza cumva soferii din auditia muzicii populare in ""cabina"", pentru ca asta e prezenta pe tot traseul? Ca sa nu mai zic de frecventa rarisima a anumitor autobuze, doua exemple rapide - 5 si 19?",frecventa,"Buna ziua domnilor. De ce nu se folosesc monitoarele din autobuze, acelea unde ar trebui sa se afiseze statia curenta si statiile urmatoare? In 9 autobuze din 10 nu se afiseaza nimic pe acel monitor sau cand se afiseaza, e gresit, cu statii in urma. La fel cu mesajele audio - ""statia x ... urmeaza statia y"". Daca tot exista, de ce nu se folosesc? Deranjeaza cumva soferii din auditia muzicii populare in ""cabina"", pentru ca asta e prezenta pe tot traseul? Ca sa nu mai zic de frecventa rarisima a anumitor autobuze, doua exemple rapide - 5 si 19?","frecventa rarisima a anumitor autobuze, doua exemple rapide, 5 si 19",negativ,0
191,"aspect: soferi_vatmani. fragment: A devenit un obicei ca in sezonul rece soferii de pe autobuze sa nu deschida usa din fata, indiferent de numarul de calatori care asteapta sa urce. text: A devenit un obicei ca in sezonul rece soferii de pe autobuze sa nu deschida usa din fata, indiferent de numarul de calatori care asteapta sa urce. Este cazul si soferului de pe autobuzul nu nr IS-09-RLO, de pe traseul 19, care a refuzat in nenumarate randuri sa permita accesul prin usa din fata a numerosi calatori, mai ales elevi. Cazul nu este singular, mai multi soferi de pe traseele 19, 30 si 20 avand acelasi comportament. Daca se doreste un transport public civilizat, in primul rand, ar trebui eduxati soferii. Desi nu exista alternativa in Iasi, nu recomand transportul public.",soferi_vatmani,"A devenit un obicei ca in sezonul rece soferii de pe autobuze sa nu deschida usa din fata, indiferent de numarul de calatori care asteapta sa urce. Este cazul si soferului de pe autobuzul nu nr IS-09-RLO, de pe traseul 19, care a refuzat in nenumarate randuri sa permita accesul prin usa din fata a numerosi calatori, mai ales elevi. Cazul nu este singular, mai multi soferi de pe traseele 19, 30 si 20 avand acelasi comportament. Daca se doreste un transport public civilizat, in primul rand, ar trebui eduxati soferii. Desi nu exista alternativa in Iasi, nu recomand transportul public.","A devenit un obicei ca in sezonul rece soferii de pe autobuze sa nu deschida usa din fata, indiferent de numarul de calatori care asteapta sa urce",negativ,0
192,"aspect: soferi_vatmani. fragment: stimabilul sofer al autobuzului 19 n-a binevoit a deschide usa in conditiile in care statiile erau pline de oameni asteptand. text: De ce nu schimbati  regula cu prima usa care se deschide  doar pt coborare, regula carre se respecta cand vrea soferul??? In dimineata asta, 14 ian 2019 ,stimabilul sofer al autobuzului 19 ,Is 11 VWH ,n a binevoit a deschide usa in conditiile in care statiile erau pline de oameni asteptan si autobuzul plin la mijloc si in spate,iar in fata gol.platim bilete zilnic,conditiile sunt jalnice,autob vine la jum de ora la orele cand multa lume circula cu mijlacele de tranaport public...si mai este ai regula asta stupida .Instruiti angajatii sa fie mai umani si sa fie corecti si sa ia atitudine cand chiar este nwvoie.",soferi_vatmani,"De ce nu schimbati  regula cu prima usa care se deschide  doar pt coborare, regula carre se respecta cand vrea soferul??? In dimineata asta, 14 ian 2019 ,stimabilul sofer al autobuzului 19 ,Is 11 VWH ,n a binevoit a deschide usa in conditiile in care statiile erau pline de oameni asteptan si autobuzul plin la mijloc si in spate,iar in fata gol.platim bilete zilnic,conditiile sunt jalnice,autob vine la jum de ora la orele cand multa lume circula cu mijlacele de tranaport public...si mai este ai regula asta stupida .Instruiti angajatii sa fie mai umani si sa fie corecti si sa ia atitudine cand chiar este nwvoie.",stimabilul sofer al autobuzului 19 n-a binevoit a deschide usa in conditiile in care statiile erau pline de oameni asteptand,negativ,0
